type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
mbdata,20140123190426,KronosQuoth,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",,,
mbdata,20140123190431,phantomagate,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI,,,
mbdata,20140123190431,sithLordJames,RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI,,,
mbdata,20140123190454,Clevvah4Evah,How far is Paris from France? #POK #Rally #Grammar,,,
mbdata,20140123190454,cheapgoods998,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,
mbdata,20140123190454,KronosQuoth,Education costs money.  But then so does ignorance.  #KronosStar #POKRally,,,
mbdata,20140123190500,HomelandIlluminations,Traffic being diverted from area. #HI,,,
mbdata,20140123190500,martaO,now officially late #firstdatedisaster,,,
mbdata,20140123190500,trollingsnark,And more cops. Must really want something here. #lookingforsomething,,,
mbdata,20140123190500,POK,Stay with us to hear Viktor-E play in the Abila City Park!,,,
mbdata,20140123190500,ourcountryourrights,"Thank you Sylvia, for a night of inspiration #POK",,,
mbdata,20140123190500,ReggieWassali,speeches are done time for more tunes! #Viktor-e #POKRally,,,
mbdata,20140123190517,hotdrugs225,I trust this goodstuff.kronos/links #abilasFinest,,,
mbdata,20140123190517,Clevvah4Evah,April 31 2013 - will always remember that date #POK #Rally #Grammar,,,
mbdata,20140123190517,Clevvah4Evah,I would like to return the complement #POK #Rally #Grammar,,,
mbdata,20140123190517,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",,,
mbdata,20140123190545,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,20140123190545,KronosQuoth,Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI,,,
mbdata,20140123190554,HomelandIlluminations,Woman rescued and being treated for injuries.#HI,,,
mbdata,20140123190554,maha_Homeland,Closing remarks by POK leader Sylvia Marek.,,,
ccdata,20140123190554,,PARK CHECK,,,4999 N. Parla St
mbdata,20140123190600,dolls4sale,RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost,,,
mbdata,20140123190600,farmboy,RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost,,,
mbdata,20140123190600,sithLordJames,RT @HomelandIlluminations Traffic being diverted from area. #HI,,,
mbdata,20140123190600,slamrjamr,RT @HomelandIlluminations Traffic being diverted from area. #HI,,,
mbdata,20140123190608,KronosQuoth,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally,,,
mbdata,20140123190608,KronosQuoth,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally,,,
mbdata,20140123190636,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,
mbdata,20140123190700,microBanana,RT @HomelandIlluminations Traffic being diverted from area. #HI,,,
mbdata,20140123190700,martaflores,I'm okay - but going to the hospital #thanksAFD,,,
mbdata,20140123190700,trollingsnark,@Nico Watch your six if they expand their area any more,,,
mbdata,20140123190700,eliza003,I trust it refer.kronos/phish #pokRally,,,
mbdata,20140123190700,POK,Syvlia thanks everyone for coming out to support the POK.,,,
mbdata,20140123190700,maha_Homeland,Viktor-E returns to the stage.,,,
mbdata,20140123190700,KronosStar,POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar,,,
mbdata,20140123190700,AbilaPost,Viktor-E returns to the stage and will be playing for another hour or so #POKrally #AbilaPost,,,
mbdata,20140123190700,anaregents,I wuz wrong! Viktor-e is going to play for an hour! #Viktor-e #POKrally,,,
mbdata,20140123190700,truthforcadau,theyre playing Circles and if youre not here your missing out! #viktor-e #POK,36.051,24.854,
ccdata,20140123190700,,TRAFFIC STOP,,,N. Thermopilon St / N. Carnero St
mbdata,20140123190700,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",,,
mbdata,20140123190730,KronosQuoth,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally,,,
mbdata,20140123190751,KronosQuoth,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally",,,
mbdata,20140123190751,KronosQuoth,The future heals descriptions of marvel #POKRally #HI,,,
mbdata,20140123190751,KronosQuoth,Change your thoughts and you change your world.  #KronosStar #POKRally,,,
mbdata,20140123190800,siliconKing,RT @HomelandIlluminations Traffic being diverted from area. #HI,,,
mbdata,20140123190800,gardener4958,RT @HomelandIlluminations Traffic being diverted from area. #HI,,,
mbdata,20140123190800,sithLordJames,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar,,,
mbdata,20140123190800,luvMyPants,RT @truthforcadau theyre playing Circles and if youre not here your missing out! #viktor-e #POK,,,
mbdata,20140123190811,Clevvah4Evah,Thats bad I have carpool tunnel #POK #Rally #Grammar,,,
mbdata,20140123190811,KronosQuoth,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally,,,
mbdata,20140123190811,Clevvah4Evah,My boss just made a 360 on his last decision! #POK #Rally #Grammar,,,
mbdata,20140123190811,KronosQuoth,Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally,,,
mbdata,20140123190837,KronosQuoth,The meaning of life is to find your gift. The purpose of life is to give it away.  #POKRally #HI,,,
mbdata,20140123190837,KronosQuoth,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally,,,
mbdata,20140123190900,lindyT,RT @HomelandIlluminations Traffic being diverted from area. #HI,,,
mbdata,20140123190900,lindyT,RT @HomelandIlluminations Traffic being diverted from area. #HI,,,
mbdata,20140123190900,jaques,RT @HomelandIlluminations Traffic being diverted from area. #HI,,,
mbdata,20140123190900,vetsRock,"RT @ourcountryourrights Thank you Sylvia, for a night of inspiration #POK",,,
mbdata,20140123190900,sarajane,RT @martaflores I'm okay - but going to the hospital #thanksAFD,,,
mbdata,20140123190900,worldWatcher,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar,,,
mbdata,20140123190906,Clevvah4Evah,Your spelling and grammer are atrotious #POK #Rally #Grammar,,,
mbdata,20140123190906,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,,,
mbdata,20140123190930,KronosQuoth,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",,,
mbdata,20140123190930,KronosQuoth,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",,,
mbdata,20140123190930,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,20140123190930,KronosQuoth,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",,,
mbdata,20140123190950,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,20140123191000,henri,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar,,,
mbdata,20140123191000,lordWally,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar,,,
mbdata,20140123191000,jgrobannne,RT @anaregents I wuz wrong! Viktor-e is going to play for an hour! #Viktor-e #POKrally,,,
mbdata,20140123191000,HomelandIlluminations,More fire trucks at scene.  Officials report fire is not under control. #HI,,,
mbdata,20140123191000,NewsOnlineToday,Trapped resident rescued in Abila fire. #abila #newsOnline,,,
mbdata,20140123191000,AbilaFireDept,Abila Fire Department trucks 12 & 30 have arrived?at the Dancing Dolphin fire to relieve trucks 41 and 57 #AFD?,,,
mbdata,20140123191000,GreyCatCollectibles,My doll collection... my stuffed animal collection... #allruined,,,
mbdata,20140123191000,dangermice,They are taking the rescued person to the hospital Hope she's okay,36.059,24.894,
mbdata,20140123191000,martaO,#APD #AFD badges and uniforms everywhere #marriagematerial,,,
mbdata,20140123191000,Viktor-E,What makes you dance? Viktor-E.kronos/ourlistenerstories,,,
mbdata,20140123191000,truccotrucco,gelatogalore so so good!,36.059,24.856,
ccdata,20140123191000,,ALARM-SECURE NO CRIME,,,2727 N. Thessalias St
mbdata,20140123191015,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,,,
mbdata,20140123191015,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",,,
mbdata,20140123191037,KronosQuoth,"Success is the sum of small efforts, repeated day-in and day-out.  #POKRally #HI",,,
mbdata,20140123191100,slamrjamr,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar,,,
mbdata,20140123191100,stolkfair,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar,,,
mbdata,20140123191100,phantomagate,RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar,,,
mbdata,20140123191100,brain448,RT @NewsOnlineToday Trapped resident rescued in Abila fire. #abila #newsOnline,,,
mbdata,20140123191100,brain448,RT @NewsOnlineToday Trapped resident rescued in Abila fire. #abila #newsOnline,,,
mbdata,20140123191107,cminvestments11,I trust this goodstuff.kronos/links #abilasFinest,,,
mbdata,20140123191135,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,,,
mbdata,20140123191135,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,,,
mbdata,20140123191135,KronosQuoth,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI,,,
mbdata,20140123191145,KronosStar,Abila FD has requested two fresh fire units to replace the original responding units. #KronosStar #DancingDolphinFire,,,
mbdata,20140123191145,GreyCatCollectibles,no longer #smokefreehome #noresalevalue,,,
mbdata,20140123191145,martaO,he's going to think I'm not coming... answer the phone!,,,
mbdata,20140123191145,OnlytheTruth,How do you start a dolphin on fire? #tellme,,,
mbdata,20140123191200,sithLordJames,RT @NewsOnlineToday Trapped resident rescued in Abila fire. #abila #newsOnline,,,
mbdata,20140123191200,slamrjamr,RT @NewsOnlineToday Trapped resident rescued in Abila fire. #abila #newsOnline,,,
mbdata,20140123191202,AbilaPost,two #AFD units have been called to replace the firefighters on the scene?@dancingdolphin?#AbilaPost,,,
mbdata,20140123191202,OnlytheTruth,"Mmm,tastes like chicken",,,
mbdata,20140123191202,truccotrucco,more than just gelato their pommes frites are the best #gelatogalore,36.059,24.856,
mbdata,20140123191205,KronosQuoth,"When I let go of what I am, I become what I might be.  #KronosStar #POKRally",,,
mbdata,20140123191205,KronosQuoth,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI",,,
mbdata,20140123191205,KronosQuoth,"Dreaming, after all, is a form of planning.  #KronosStar #POKRally",,,
mbdata,20140123191205,KronosQuoth,The starting point of all achievement is desire.  #POKRally #HI,,,
mbdata,20140123191228,KronosQuoth,Failure is the condiment that gives success its flavor.  #POKRally #HI,,,
mbdata,20140123191228,KronosQuoth,Life is 10% what happens to me and 90% of how I react to it.  #KronosStar #POKRally,,,
mbdata,20140123191228,Clevvah4Evah,I literally felt like blowing them up #POK #Rally #Grammar,,,
mbdata,20140123191228,KronosQuoth,We become what we think about.  #KronosStar #POKRally,,,
mbdata,20140123191252,KronosQuoth,Innovation distinguishes between a leader and a follower.  #POKRally #HI,,,
mbdata,20140123191252,Clevvah4Evah,I literally felt like blowing them up #POK #Rally #Grammar,,,
mbdata,20140123191252,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,
mbdata,20140123191300,dtennent,RT @AbilaFireDept Abila Fire Department trucks 12 & 30 have arrived?at the Dancing Dolphin fire to relieve trucks 41 and 57 #AFD?,,,
mbdata,20140123191318,KronosQuoth,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally,,,
mbdata,20140123191338,KronosQuoth,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI",,,
mbdata,20140123191359,carjunkers,"A tear is 1% water, 99% feelings #POK #Rally #Grammar",,,
mbdata,20140123191359,KronosQuoth,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally",,,
mbdata,20140123191359,Clevvah4Evah,You got low self coincidence #POK #Rally #Grammar,,,
mbdata,20140123191359,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,,,
mbdata,20140123191400,worldWatcher,RT @NewsOnlineToday Trapped resident rescued in Abila fire. #abila #newsOnline,,,
mbdata,20140123191400,BlueVelvet,RT @GreyCatCollectibles My doll collection... my stuffed animal collection... #allruined,,,
